status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Smart grading: A generative AI-based tool for knowledge-grounded answer evaluation in educational assessments,Samuel Tobler,2023,MethodsX,10.1016/j.mex.2023.102531,https://openalex.org/W4389988262,assessment-tool-not-target-domain,"Evaluating text-based answers obtained in educational settings or behavioral studies is time-consuming and resource-intensive. Applying novel artificial intelligence tools such as ChatGPT might support the process. Still, currently available implementations do not allow for automated and case-specific evaluations of large numbers of student answers. To counter this limitation, we developed a flexible software and user-friendly web application that enables researchers and educators to use cutting-edge artificial intelligence technologies by providing an interface that combines large language models with options to specify questions of interest, sample solutions, and evaluation instructions for automated answer scoring. We validated the method in an empirical study and found the software with expert ratings to have high reliability. Hence, the present software constitutes a valuable tool to facilitate and enhance text-based answer evaluation.•Generative AI-enhanced software for customizable, case-specific, and automized grading of large amounts of text-based answers.•Open-source software and web application for direct implementation and adaptation.","openalex, scopus, wos",llm,0.950,unreviewed,
discarded,Advancement in the Man-In-Simulant-Test Methodology and Development of Next Generation Manikin for Chemical and Biological Protection Research.,R. Bryan Ormond,2012,NCSU Libraries Repository (North Carolina State University Libraries),,https://openalex.org/W2241643730,latex-materials,North Carolina State University Theses Fiber and Polymer Science.,"openalex, scopus, wos",llm,1.000,unreviewed,
discarded,"AIDS: Testing Democracy - Irrational Responses to the Public Health Crisis and the Need for Privacy in Serologic Testing, 19 J. Marshall L. Rev. 835 (1986)",Michael L. Closen; Susan M. Connor; Howard L. Kaufman; Mark E. Wojcik,1986,UIC Law Open Access Repository (University of Illinois at Chicago),,https://openalex.org/W1010020036,unrelated-domain,"AIDS is the modern day equivalent of leprosy.AIDS, or suspicion of AIDS, can lead to discrimination in employment, education, housing and even medical treatment.' 1.South Fla. Blood Servs.v. Rasmussen, 467 So.2d 798, 802 (Fla.App.","openalex, scopus, wos",llm,0.990,unreviewed,
discarded,The efficacy of interventions in reducing belief in conspiracy theories: A systematic review,Cian O’Mahony; Maryanne Brassil; Gillian Murphy; Conor Linehan,2023,PLoS ONE,10.1371/journal.pone.0280902,https://openalex.org/W4362601746,unrelated-domain,"Conspiracy beliefs have become a topic of increasing interest among behavioural researchers. While holding conspiracy beliefs has been associated with several detrimental social, personal, and health consequences, little research has been dedicated to systematically reviewing the methods that could reduce conspiracy beliefs. We conducted a systematic review to identify and assess interventions that have sought to counter conspiracy beliefs. Out of 25 studies (total N = 7179), we found that while the majority of interventions were ineffective in terms of changing conspiracy beliefs, several interventions were particularly effective. Interventions that fostered an analytical mindset or taught critical thinking skills were found to be the most effective in terms of changing conspiracy beliefs. Our findings are important as we develop future research to combat conspiracy beliefs.","openalex, scopus, wos",llm,0.980,unreviewed,
discarded,Tests of Robustness in Peer Review,Jeremy Leipzig,2021,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.6403282,https://openalex.org/W4225639696,computational-reproducibility-not-learning,"Purpose: The purpose of this dissertation is to investigate the feasibility of using tests of robustness in peer review. This study involved selecting three high-impact papers which featured open data and utilized bioinformatic analyses but provided no source code and refactoring these to allow external survey participants to swap tools, parameters, and data subsets to evaluate the robustness and underlying validity of these analyses. Technical advances that have taken place in recent years - scientific computing infrastructure has matured to support the distribution of reproducible computational analyses - enable this approach. These advances, along with cultural shifts encompassing open data and open code initiatives, promise to address technical stumbling blocks that have contributed to the ""reproducibility crisis."" To take full advantage of these developments toward improving scientific quality, authors, reviewers, and publishers must integrate reproducible analysis into the peer review process. Seven existing major case study types - reproduction, replication, refactor, robustness test, survey, census, and case narrative - have been invaluable toward establishing reproducibility as a serious and independent area of research. Of particular interest are refactors, in which an existing analysis with abstract methods is reimplemented by a third party, and robustness tests, which involve the manipulation of tools, parameters, and data to assess the scientific validity of an analysis. This thesis describes efforts to test the feasibility of robustness testing in the context of in silico peer review. The contributions described are complemented with extensive source code. Design and Methods: A multi-method approach was employed for this study consisting of user surveys and tests of robustness - hands-on, self-directed software development exercises. Three high-impact genomics publications with open data, but no source code, were selected, refactored, and distributed to active study participants who acted as quasi-external reviewers. The process of the refactor was used to evaluate the limitations of reproducibility using conventional tools and to study how best to present analyses for peer review, and the tests of robustness were employed under the hypothesis this practice would help to evaluate the underlying validity of an analysis. Three different approaches were taken in these tests of robustness - a faithful reproduction of the original manuscript into a framework that could be manipulated by participants, a workflow-library approach in which participants were encouraged to employ modern ""off-the-shelf"" pre-built pipelines to triangulate tests, and an advisor-led approach in which senior experts suggested alternate tools to be implemented and I generated a report for their evaluation. Findings: The refactors and tests of robustness produced numerous discoveries both in terms of the underlying scientific content and, more importantly, into the strengths and weakness of the three robustness approaches (faithful/workflow-library/advisor-led) and pain points in the analytic stack, which may be addressed with appropriate software and metadata. The principal findings are that the faithful approach may often discourage aggressive robustness testing because of the inertia imposed by the existing framework, the workflow-library approach is efficient but can prove inconclusive, and the advisor-led approach may be most practical for journals but requires a higher level of communication to be effective. The vast majority of time in all these refactors was spent on sample metadata management, particularly organizing sample groups of biological and technical replicates to produce the numerous and varied tool input manifests. Practical Implications: Reproducibility-enabled in silico peer review is substantially more time-consuming than traditional manuscript peer review and will require economic, cultural, and technical change to bring to reality. The work presented here could contribute to developing new models to minimize the increased effort of this type of peer review while incentivizing reproducibility. Value: This study provides practical guidance toward designing the future of reproducibility-enabled in silico peer review, which is a logical extension of the computational reproducibility afforded by technical advances in dependency management, containerization, pipeline frameworks, and notebooks.","openalex, scopus, wos",llm,0.940,unreviewed,
discarded,Between activism and science: grassroots concepts for sustainability coined by Environmental Justice Organizations,Joan Martínez Alier; Stanislav Shmelev,2014,Journal of Political Ecology,10.2458/v21i1.21124,https://openalex.org/W2592356138,unrelated-domain,"In their own battles and strategy meetings since the early 1980s, EJOs (environmental justice organizations) and their networks have introduced several concepts to political ecology that have also been taken up by academics and policy makers. In this paper, we explain the contexts in which such notions have arisen, providing definitions of a wide array of concepts and slogans related to environmental inequities and sustainability, and explore the connections and relations between them. These concepts include: environmental justice, ecological debt, popular epidemiology, environmental racism, climate justice, environmentalism of the poor, water justice, biopiracy, food sovereignty, ""green deserts"", ""peasant agriculture cools downs the Earth"", land grabbing, Ogonization and Yasunization, resource caps, corporate accountability, ecocide, and indigenous territorial rights, among others. We examine how activists have coined these notions and built demands around them, and how academic research has in turn further applied them and supplied other related concepts, working in a mutually reinforcing way with EJOs. We argue that these processes and dynamics build an activist-led and co-produced social sustainability science, furthering both academic scholarship and activism on environmental justice.","openalex, scopus, wos, dblp",llm,0.990,unreviewed,
discarded,Multilingual performance of a multimodal artificial intelligence system on multisubject physics concept inventories,Gerd Kortemeyer; Maryna Babayeva; Giulia Polverini; Ralf Widenhorn; Bor Gregorcic,2025,Physical Review Physics Education Research,10.1103/98hg-rkrf,https://openalex.org/W4410995939,domain-concept-inventory-not-computing,"We investigate the multilingual and multimodal performance of a large language model-based artificial intelligence (AI) system, GPT-4o, using a diverse set of physics concept inventories spanning multiple languages and subject categories. The inventories, sourced from the PhysPort website, cover classical physics topics such as mechanics, electromagnetism, optics, and thermodynamics, as well as relativity, quantum mechanics, astronomy, mathematics, and laboratory skills. Unlike previous text-only studies, we uploaded the inventories as images to reflect what a student would see on paper, thereby assessing the system’s multimodal functionality. Our results indicate variation in performance across subjects, with laboratory skills standing out as the weakest. We also observe differences across languages, with English and European languages showing the strongest performance. Notably, the relative difficulty of an inventory item is largely independent of the language of the test. When comparing AI results to existing literature on student performance, we find that the AI system outperforms average postinstruction undergraduate students in all subject categories except laboratory skills. Furthermore, the AI performs worse on items requiring visual interpretation of images than on those that are purely text-based. While our exploratory findings show GPT-4o’s potential usefulness in physics education, they highlight the critical need for instructors to foster students’ ability to critically evaluate AI outputs, adapt curricula thoughtfully in response to AI advancements, and address equity concerns associated with AI integration.","openalex, scopus, wos, dblp",llm,0.960,unreviewed,
discarded,"Microplastics and Nanoplastics in Aquatic Environments: Aggregation, Deposition, and Enhanced Contaminant Transport",Olubukola S. Alimi; Jeffrey M. Farner; Laura M. Hernandez; Nathalie Tufenkji,2017,Environmental Science & Technology,10.1021/acs.est.7b05559,https://openalex.org/W2779282391,unrelated-domain,"Plastic litter is widely acknowledged as a global environmental threat, and poor management and disposal lead to increasing levels in the environment. Of recent concern is the degradation of plastics from macro- to micro- and even to nanosized particles smaller than 100 nm in size. At the nanoscale, plastics are difficult to detect and can be transported in air, soil, and water compartments. While the impact of plastic debris on marine and fresh waters and organisms has been studied, the loads, transformations, transport, and fate of plastics in terrestrial and subsurface environments are largely overlooked. In this Critical Review, we first present estimated loads of plastics in different environmental compartments. We also provide a critical review of the current knowledge vis-à-vis nanoplastic (NP) and microplastic (MP) aggregation, deposition, and contaminant cotransport in the environment. Important factors that affect aggregation and deposition in natural subsurface environments are identified and critically analyzed. Factors affecting contaminant sorption onto plastic debris are discussed, and we show how polyethylene generally exhibits a greater sorption capacity than other plastic types. Finally, we highlight key knowledge gaps that need to be addressed to improve our ability to predict the risks associated with these ubiquitous contaminants in the environment by understanding their mobility, aggregation behavior and their potential to enhance the transport of other pollutants.","openalex, scopus, wos, dblp",llm,1.000,unreviewed,
discarded,"The value of integrated planning for production, inventory, and routing decisions: A systematic review and meta-analysis",Dušan Hrabec; Lars Magnus Hvattum; Arild Hoff,2022,International Journal of Production Economics,10.1016/j.ijpe.2022.108468,https://openalex.org/W4220734731,unrelated-domain,"This paper presents a comparison of sequential and integrated planning for the production routing problem, in which production, inventory, and routing decisions must be made. The aim is to estimate the expected value of treating the problems as a whole, rather than making decisions sequentially. In particular, the following research questions are posed: What is the expected cost reduction when combining production, inventory, and routing in a single modeling framework, compared to solving the problems individually in a sequence? Under which circumstances is it most beneficial to tackle an integrated problem? In other words, the goal is to establish whether the solutions obtained by the integration are clearly better than approximate solutions obtained by a more simplified process, and if so, under which circumstances this difference is the most pronounced. To answer these research questions, a systematic review was performed, resulting in a set of 20 relevant articles that were analyzed in depth. For the first research question, computational results from 15 articles were obtained and analyzed through a meta-analysis. The analysis estimated an expected cost savings provided by integration of 11.08%, with a 95% confidence interval of [6.58%, 15.58%]. For the second research question, individual results obtained via sensitivity analyses in 20 relevant articles were summarized qualitatively, enabling insights into how the potential savings by integration is influenced by parameters such as the degrees of freedom, the cost, and the capacity.","openalex, scopus, wos, dblp",llm,0.990,unreviewed,
discarded,Medicinal plants of the Andes and the Amazon - The magic and medicinal flora of Northern Peru,Rainer W. Bussmann; Douglas Sharon,2018,Ethnobotany Research and Applications,10.32859/era.15.2.001-295,https://openalex.org/W2906459005,unrelated-domain,"The north of Peru represents the ""Health Axis"" of the Central Andes, with the roots of traditional practices going back to the Cupisnique culture (1000 BC). During a decade of research semi-structured interviews of healers, collectors and sellers of medicinal plants were conducted. Bioassays were carried out to evaluate the effectiveness and toxicity of the plants found. The majority (83%) of the 510 species used were native to Peru. 50% of the plants used in the colonial era disappeared from the pharmacopoeia. In the markets, vendors were grouped: common and exotic plants, plants for common diseases, plants only used by healers, and plants with magical purposes. About 974 preparations with up to 29 ingredients treated 164 conditions. Nearly 65% of the medicinal flora are applied in mixtures. Antibacterial activity was confirmed in most plants used for infections. 24% aqueous extract and 76% ethanol extracts showed toxicity. Traditional methods of preparation take this into account when choosing the appropriate solvent for the preparation of a remedy. The growing demand did not increase the significant cultivation of medicinal plants. The majority represent plants collected in nature, causing doubts about the sustainability of trade.The focus of ethnobotanical studies and the participation of local stakeholders have changed a lot in recent decades. From the scientific point of view, the research has gone from simple inventories for example of mainly medicinal plants to detailed quantitative studies, often focused on all useful plants. However, the most important thing is that the research has finally moved away from colonial style research to modern ethnobotany based on the principles of the Nagoya Protocol. This is of great importance for the ethnobiological community. However, these changes have not been the same in all Latin American countries, and there are large regional differences.The objective of this publication is to provide examples of twenty-five years of global research, describing the change of attitude and methodology during that time, highlighting the increasing role of local actors in ethnobotanical research and contributing ideas for the future development of the discipline.With this special issue of Ethnobotany Research and Applications we try to bring 20 years of research in Northern Peru to a wider audience.","openalex, scopus, wos, dblp",llm,0.990,unreviewed,
